name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z,bb_diagonal,barycenter,major_eigenvector,median_eigenvector,minor_eigenvector,mass_directions
AquaticAnimal/m63.obj,AquaticAnimal,1112,1792,1792,0,0.755336,0.66589,1.0,1.419134230788617,[0. 0. 0.],[1.00000000e+00 2.24145869e-08 2.76881621e-08],[ 2.24145852e-08 -1.00000000e+00  6.20546092e-08],[ 2.76881635e-08 -6.20546085e-08 -1.00000000e+00],[1 1 1]
AquaticAnimal/m64.obj,AquaticAnimal,247,444,444,0,0.16154,0.54739,1.0,1.1514039185707161,[0. 0. 0.],[ 1.00000000e+00 -1.07209403e-07 -4.86962774e-08],[-1.07209403e-07 -1.00000000e+00  8.13270341e-09],[-4.86962783e-08 -8.13269848e-09 -1.00000000e+00],[1 1 1]
AquaticAnimal/m65.obj,AquaticAnimal,1004,1930,1930,0,0.413941,0.6789989999999999,1.0,1.2776489320161466,[0. 0. 0.],[ 1.00000000e+00 -1.10445618e-07  5.83806894e-08],[ 1.10445618e-07  1.00000000e+00 -1.69939024e-09],[-5.83806892e-08  1.69939737e-09  1.00000000e+00],[1 1 1]
AquaticAnimal/m66.obj,AquaticAnimal,4117,8196,8196,0,0.471776,0.424022,1.0,1.184215880091126,[-0.  0.  0.],[ 1.00000000e+00 -6.05196464e-09  1.30648016e-07],[ 6.05196640e-09  1.00000000e+00 -1.34817562e-08],[-1.30648016e-07  1.34817575e-08  1.00000000e+00],[1 1 1]
AquaticAnimal/m67.obj,AquaticAnimal,14000,27996,27996,0,0.236562,0.38323799999999997,1.0,1.0967374090856936,[ 0. -0.  0.],[ 1.00000000e+00 -1.29305363e-08  3.35514830e-09],[ 1.29305363e-08  1.00000000e+00 -8.56296614e-09],[-3.35514819e-09  8.56296640e-09  1.00000000e+00],[1 1 1]
AquaticAnimal/m68.obj,AquaticAnimal,553,1098,1098,0,0.171373,0.272483,1.0,1.0505311468100316,[ 0.  0. -0.],[ 1.00000000e+00  4.04677946e-07 -4.31274123e-10],[ 4.04677946e-07 -1.00000000e+00  3.21131190e-08],[4.31261128e-10 3.21131192e-08 1.00000000e+00],[1 1 1]
AquaticAnimal/m69.obj,AquaticAnimal,317,560,560,0,0.266366,0.347537,1.0,1.0916651557712191,[ 0.  0. -0.],[ 1.00000000e+00  9.23466785e-08 -8.89336907e-08],[-9.23466871e-08  1.00000000e+00 -9.63688378e-08],[8.89336818e-08 9.63688463e-08 1.00000000e+00],[1 1 1]
AquaticAnimal/m70.obj,AquaticAnimal,320,560,560,0,0.253002,0.45191899999999996,1.0,1.1261619752793113,[-0.  0. -0.],[ 1.00000000e+00 -1.06849602e-08  1.72512823e-07],[ 1.06849769e-08  1.00000000e+00 -9.66308154e-08],[-1.72512822e-07  9.66308173e-08  1.00000000e+00],[1 1 1]
AquaticAnimal/m71.obj,AquaticAnimal,420,836,836,0,0.316815,0.366256,1.0,1.1110873960949246,[ 0. -0.  0.],[ 1.00000000e+00  2.74773573e-08 -3.12636806e-07],[-2.74773720e-08  1.00000000e+00 -4.69493359e-08],[3.12636805e-07 4.69493442e-08 1.00000000e+00],[1 1 1]
AquaticAnimal/m72.obj,AquaticAnimal,331,590,590,0,0.24892399999999998,0.453787,1.0,1.126004351299319,[0. 0. 0.],[ 1.00000000e+00  2.11270543e-08 -1.50784189e-07],[-2.11270496e-08  1.00000000e+00  3.13304815e-08],[ 1.50784189e-07 -3.13304781e-08  1.00000000e+00],[1 1 1]
AquaticAnimal/m73.obj,AquaticAnimal,285,564,564,0,0.36849600000000005,0.599236,1.0,1.2226500258504067,[0. 0. 0.],[ 1.00000000e+00  1.12295189e-07 -1.45656924e-07],[-1.12295168e-07  1.00000000e+00  1.46957138e-07],[ 1.45656940e-07 -1.46957122e-07  1.00000000e+00],[1 1 1]
AquaticAnimal/m74.obj,AquaticAnimal,162,336,336,0,0.316566,0.358956,1.0,1.1086313374120362,[ 0. -0.  0.],[ 1.00000000e+00 -1.55438376e-07 -5.16084864e-07],[-1.55438423e-07 -1.00000000e+00 -9.14758832e-08],[-5.16084849e-07  9.14759634e-08 -1.00000000e+00],[1 1 1]
AquaticAnimal/m75.obj,AquaticAnimal,298,512,512,0,0.27735899999999997,0.537296,1.0,1.1685953133985263,[-0.  0. -0.],[ 1.00000000e+00 -8.50345652e-08 -2.92389697e-07],[-8.50345673e-08 -1.00000000e+00 -7.03127823e-09],[-2.92389696e-07  7.03130295e-09 -1.00000000e+00],[1 1 1]
AquaticAnimal/m76.obj,AquaticAnimal,1583,3164,3164,0,0.388968,0.33843599999999996,1.0,1.1250933432920132,[0. 0. 0.],[1.00000000e+00 1.68028213e-08 8.15154690e-07],[ 1.68028138e-08 -1.00000000e+00  9.22149856e-09],[ 8.15154690e-07 -9.22148474e-09 -1.00000000e+00],[1 1 1]
AquaticAnimal/m77.obj,AquaticAnimal,11578,23022,23022,0,0.392346,0.48636500000000005,1.0,1.1791888300611568,[-0.  0. -0.],[ 1.00000000e+00 -1.04641628e-08  2.38859896e-07],[1.04641616e-08 1.00000000e+00 5.01263736e-09],[-2.38859896e-07 -5.01263462e-09  1.00000000e+00],[1 1 1]
AquaticAnimal/m78.obj,AquaticAnimal,468,734,734,0,0.389112,0.461092,1.0,1.1679100911491433,[ 0. -0.  0.],[ 1.00000000e+00 -3.66681195e-08 -1.06388224e-06],[-3.66680772e-08 -1.00000000e+00  3.97183804e-08],[-1.06388224e-06 -3.97183415e-08 -1.00000000e+00],[1 1 1]
AquaticAnimal/m79.obj,AquaticAnimal,166,226,226,0,0.282032,0.23699399999999998,1.0,1.0656961129046123,[-0.  0.  0.],[ 1.00000000e+00 -4.70415925e-08  1.23873517e-06],[ 4.70416597e-08  1.00000000e+00 -5.41768506e-08],[-1.23873517e-06  5.41769090e-08  1.00000000e+00],[1 1 1]
AquaticAnimal/m80.obj,AquaticAnimal,1104,2104,2104,0,0.298883,0.393156,1.0,1.1153038545728244,[ 0. -0. -0.],[ 1.00000000e+00 -4.19849613e-08  1.67874125e-08],[ 4.19849618e-08  1.00000000e+00 -2.73475135e-08],[-1.67874114e-08  2.73475140e-08  1.00000000e+00],[1 1 1]
AquaticAnimal/m81.obj,AquaticAnimal,857,1673,1673,0,0.40625500000000003,0.289352,1.0,1.1174827537501417,[0. 0. 0.],[ 1.00000000e+00 -5.26180868e-09  6.26506602e-07],[ 5.26183547e-09  1.00000000e+00 -4.27637423e-08],[-6.26506602e-07  4.27637454e-08  1.00000000e+00],[1 1 1]
Bed/a.obj,Bed,8,12,0,6,0.262841,0.44329799999999997,1.0,1.124988225753941,[0. 0. 0.],[ 1.00000000e+00 -2.68552982e-07 -8.69702074e-07],[-2.68552982e-07 -1.00000000e+00  2.70798218e-13],[-8.69702074e-07 -3.70671890e-14 -1.00000000e+00],[1 1 1]
Bed/D00031.obj,Bed,1867,3590,3590,0,0.350403,0.882339,1.0,1.3788779399678566,[ 0.  0. -0.],[ 1.00000000e+00 -1.16666449e-09 -3.01309547e-10],[-1.16666454e-09 -1.00000000e+00 -1.75188421e-07],[ 3.01309343e-10 -1.75188419e-07  1.00000000e+00],[1 1 1]
Bed/D00110.obj,Bed,1926,3644,3644,0,0.348435,0.7089110000000001,1.0,1.274347580193881,[0. 0. 0.],[ 1.00000000e+00 -2.18351695e-08 -5.23548374e-10],[-2.18351695e-08 -1.00000000e+00 -2.67586204e-08],[-5.23547790e-10  2.67586203e-08 -1.00000000e+00],[1 1 1]
Bed/D00121.obj,Bed,15368,24612,24612,0,0.568143,0.823249,1.0,1.4143993016294938,[-0.  0.  0.],[1.00000000e+00 1.81386548e-08 3.52799233e-09],[ 1.81386548e-08 -1.00000000e+00  3.06447803e-09],[-3.52799239e-09  3.06447787e-09  1.00000000e+00],[1 1 1]
Bed/D00184.obj,Bed,7218,14204,14204,0,0.522059,0.838387,1.0,1.4055028855359921,[ 0.  0. -0.],[-1.00000000e+00 -2.28398948e-08  1.03186016e-08],[-2.28398949e-08  1.00000000e+00 -1.03439062e-08],[1.03186013e-08 1.03439065e-08 1.00000000e+00],[1 1 1]
Bed/D00210.obj,Bed,22063,34247,34247,0,0.602548,0.875641,1.0,1.4593872869067348,[ 0.  0. -0.],[ 1.00000000e+00 -1.63396948e-08 -4.43760853e-11],[-1.63396948e-08 -1.00000000e+00 -7.40248426e-09],[ 4.43759643e-11 -7.40248425e-09  1.00000000e+00],[1 1 1]
Bed/D00213.obj,Bed,2277,4536,4536,0,0.35178600000000004,0.481965,1.0,1.1644928728940336,[ 0. -0.  0.],[ 1.00000000e+00  3.69387256e-08 -2.87734047e-09],[ 3.69387256e-08 -1.00000000e+00  2.24208582e-08],[2.87733964e-09 2.24208584e-08 1.00000000e+00],[1 1 1]
Bed/D00217.obj,Bed,3238,6272,6272,0,0.329387,0.491133,1.0,1.161769090421156,[-0.  0.  0.],[ 1.00000000e+00 -1.19407642e-08  3.77699268e-08],[1.19407634e-08 1.00000000e+00 2.17044329e-08],[-3.77699271e-08 -2.17044324e-08  1.00000000e+00],[1 1 1]
Bed/D00307.obj,Bed,2644,5259,5259,0,0.327664,1.0,0.923781,1.4002624871276814,[ 0.  0. -0.],[ 1.00000000e+00  5.89296768e-09 -4.09219825e-09],[-5.89296900e-09  1.00000000e+00 -3.22814764e-07],[4.09219635e-09 3.22814769e-07 1.00000000e+00],[1 1 1]
Bed/D00322.obj,Bed,9342,14796,14796,0,0.482989,0.428195,1.0,1.1902223876847553,[-0.  0.  0.],[1.00000000e+00 1.06664163e-08 4.61860989e-08],[ 1.06664163e-08 -1.00000000e+00  1.67198843e-10],[ 4.61860989e-08 -1.67198307e-10 -1.00000000e+00],[1 1 1]
Bed/D00417.obj,Bed,12808,24736,24736,0,0.37998000000000004,0.741234,1.0,1.301465575094478,[0. 0. 0.],[ 1.00000000e+00 -7.10407001e-09 -8.20579512e-10],[-7.10407000e-09 -1.00000000e+00  6.73428763e-09],[8.20579560e-10 6.73428785e-09 1.00000000e+00],[1 1 1]
Bed/D00538.obj,Bed,7136,13868,13868,0,0.387347,0.666179,1.0,1.262470656470874,[0. 0. 0.],[ 1.00000000e+00 -2.45822907e-08  5.77245770e-09],[-2.45822907e-08 -1.00000000e+00  3.88792010e-09],[-5.77245760e-09  3.88792017e-09  1.00000000e+00],[1 1 1]
Bed/D00545.obj,Bed,415,838,838,0,0.44445,0.724908,1.0,1.3126413870376021,[-0. -0. -0.],[ 1.00000000e+00 -5.70812485e-08 -3.38001203e-08],[-5.70812517e-08 -1.00000000e+00 -9.50784138e-08],[-3.38001149e-08  9.50784155e-08 -1.00000000e+00],[1 1 1]
Bed/D00552.obj,Bed,6349,12251,12251,0,0.49951199999999996,1.0,0.889729,1.4286811861241122,[0. 0. 0.],[ 1.00000000e+00  1.17111761e-08 -2.04364420e-10],[-1.17111761e-08  1.00000000e+00  1.26479044e-08],[ 2.04364569e-10 -1.26479049e-08  1.00000000e+00],[1 1 1]
Bed/D00565.obj,Bed,826,1628,1628,0,0.31308199999999997,0.71817,1.0,1.2703497501176595,[-0. -0.  0.],[-1.00000000e+00 -1.53427128e-08  4.52098731e-09],[-1.53427130e-08  1.00000000e+00 -4.34200373e-08],[4.52098664e-09 4.34200376e-08 1.00000000e+00],[1 1 1]
Bed/D00650.obj,Bed,3752,7443,7443,0,0.399301,0.5196989999999999,1.0,1.1956288467588927,[-0.  0.  0.],[ 1.00000000e+00 -8.81430324e-09 -2.17028611e-08],[-8.81430312e-09 -1.00000000e+00  5.63253902e-09],[-2.17028612e-08 -5.63253888e-09 -1.00000000e+00],[1 1 1]
Bed/D00735.obj,Bed,453,684,684,0,0.488383,0.678839,1.0,1.3035874894344452,[ 0. -0. -0.],[ 1.00000000e+00 -5.88355600e-08 -5.43983125e-09],[-5.88355602e-08 -1.00000000e+00 -4.13153869e-08],[ 5.43982882e-09 -4.13153872e-08  1.00000000e+00],[1 1 1]
Bed/D00836.obj,Bed,1563,3154,3154,0,0.440768,0.36190900000000004,1.0,1.151197009249503,[-0. -0. -0.],[1.00000000e+00 7.55996559e-09 5.03560997e-08],[ 7.55996691e-09 -1.00000000e+00 -2.63196086e-08],[ 5.03560995e-08  2.63196087e-08 -1.00000000e+00],[1 1 1]
Bed/D00839.obj,Bed,16364,32648,32648,0,0.408815,0.800415,1.0,1.344542255360537,[-0. -0. -0.],[-1.00000000e+00  1.18163536e-08  2.98388309e-09],[ 1.18163536e-08  1.00000000e+00 -2.82677859e-09],[2.98388313e-09 2.82677878e-09 1.00000000e+00],[1 1 1]
Bed/D00969.obj,Bed,13151,23918,23918,0,0.558422,0.8484659999999999,1.0,1.425387555452902,[-0.  0. -0.],[ 1.00000000e+00 -1.32010911e-08 -2.13803405e-09],[-1.32010910e-08 -1.00000000e+00  1.74241593e-08],[-2.13803428e-09 -1.74241596e-08 -1.00000000e+00],[1 1 1]
Bed/D00988.obj,Bed,768,624,624,0,0.39872,0.654744,1.0,1.2600267235007359,[-0.  0.  0.],[1.00000000e+00 6.04803305e-08 9.20203730e-10],[ 6.04803305e-08 -1.00000000e+00  2.82582517e-08],[-9.20205439e-10  2.82582516e-08  1.00000000e+00],[1 1 1]
Bed/m945.obj,Bed,8116,15659,15659,0,0.708861,0.6990479999999999,1.0,1.4110818628361006,[ 0. -0. -0.],[ 1.00000000e+00 -2.58103660e-08 -1.13307326e-09],[-2.58103660e-08 -1.00000000e+00 -1.58843014e-08],[ 1.13307285e-09 -1.58843015e-08  1.00000000e+00],[1 1 1]
Bed/m946.obj,Bed,449,644,644,0,0.49386199999999997,0.493861,1.0,1.2197534022764602,[0. 0. 0.],[1.00000000e+00 4.01615597e-08 3.79181847e-07],[ 4.01615825e-08 -1.00000000e+00 -6.02759423e-08],[ 3.79181844e-07  6.02759571e-08 -1.00000000e+00],[1 1 1]
Bed/m947.obj,Bed,441,584,584,0,0.435129,0.720101,1.0,1.3068598612100686,[0. 0. 0.],[ 1.00000000e+00 -3.22015197e-08 -9.91426428e-09],[-3.22015196e-08 -1.00000000e+00  4.71547622e-09],[-9.91426443e-09 -4.71547532e-09 -1.00000000e+00],[1 1 1]
Bed/m948.obj,Bed,4597,9038,9038,0,0.907097,1.0,0.9249320000000001,1.6365586369064202,[-0. -0. -0.],[ 1.00000000e+00 -2.46881025e-08 -1.12840580e-08],[-2.46881025e-08 -1.00000000e+00  8.12730683e-09],[-1.12840582e-08 -8.12730634e-09 -1.00000000e+00],[1 1 1]
Bed/m949.obj,Bed,706,1388,1388,0,1.0,0.492527,0.979276,1.4837669392141746,[ 0.  0. -0.],[-1.00000000e+00  4.94609230e-07 -7.39553581e-09],[4.94609230e-07 1.00000000e+00 3.33336629e-08],[-7.39555230e-09 -3.33336596e-08  1.00000000e+00],[1 1 1]
Bed/m950.obj,Bed,437,724,724,0,0.7569680000000001,0.9373560000000001,1.0,1.5657703611194076,[ 0. -0.  0.],[ 1.00000000e+00 -5.14934458e-08  1.31219388e-08],[-5.14934455e-08 -1.00000000e+00 -2.14166756e-08],[-1.31219399e-08 -2.14166753e-08  1.00000000e+00],[1 1 1]
Bed/m951.obj,Bed,363,572,572,0,0.516283,0.7801819999999999,1.0,1.3693911381387716,[-0.  0. -0.],[ 1.00000000e+00 -5.01656518e-08  1.23133935e-08],[5.01656504e-08 1.00000000e+00 1.14623847e-07],[-1.23133993e-08 -1.14623847e-07  1.00000000e+00],[1 1 1]
Bicycle/D00016.obj,Bicycle,2769,5049,5049,0,0.2066,0.68346,1.0,1.228739651675651,[-0. -0.  0.],[ 1.00000000e+00 -1.22809837e-08 -2.64145748e-08],[-1.22809841e-08 -1.00000000e+00 -1.27559939e-08],[-2.64145746e-08  1.27559942e-08 -1.00000000e+00],[1 1 1]
Bicycle/D00033.obj,Bicycle,2192,4448,4448,0,0.304593,0.5864929999999999,1.0,1.1986454582978237,[ 0.  0. -0.],[ 1.00000000e+00 -2.66358239e-08  3.06069952e-08],[ 2.66358249e-08  1.00000000e+00 -2.99776720e-08],[-3.06069944e-08  2.99776733e-08  1.00000000e+00],[1 1 1]
Bicycle/D00040.obj,Bicycle,25426,50650,50650,0,0.32943199999999995,0.6394880000000001,1.0,1.231856462729323,[-0. -0. -0.],[1.00000000e+00 6.58217075e-09 2.64240049e-11],[ 6.58217075e-09 -1.00000000e+00 -1.49426899e-09],[ 2.64239950e-11  1.49426906e-09 -1.00000000e+00],[1 1 1]
Bicycle/D00077.obj,Bicycle,16416,32265,32265,0,0.350204,0.713962,1.0,1.2776480654155118,[0. 0. 0.],[ 1.00000000e+00  4.40670952e-09 -2.26922123e-09],[-4.40670949e-09  1.00000000e+00  1.42050262e-08],[ 2.26922130e-09 -1.42050262e-08  1.00000000e+00],[1 1 1]
Bicycle/D00078.obj,Bicycle,22674,44740,44740,0,0.397511,0.797364,1.0,1.3393298113672374,[-0.  0. -0.],[ 1.00000000e+00 -5.88126019e-09 -1.70826080e-08],[-5.88126027e-09 -1.00000000e+00 -4.65566622e-09],[-1.70826080e-08  4.65566566e-09 -1.00000000e+00],[1 1 1]
Bicycle/D00462.obj,Bicycle,56754,111471,111471,0,0.267842,0.627942,1.0,1.2108057203069367,[-0. -0.  0.],[ 1.00000000e+00  1.25078138e-09 -4.58616459e-09],[-1.25078134e-09  1.00000000e+00  1.03521965e-08],[ 4.58616460e-09 -1.03521962e-08  1.00000000e+00],[1 1 1]
Bicycle/D00514.obj,Bicycle,6951,12939,12939,0,0.208781,0.651233,1.0,1.2114841832438423,[ 0.  0. -0.],[1.0000000e+00 3.1335248e-09 1.2694689e-08],[ 3.13352499e-09 -1.00000000e+00 -1.53255451e-08],[ 1.2694689e-08  1.5325545e-08 -1.0000000e+00],[1 1 1]
Bicycle/D00536.obj,Bicycle,30832,60488,60488,0,0.48291300000000004,0.7326889999999999,1.0,1.3304278019832567,[0. 0. 0.],[ 1.00000000e+00 -1.38590034e-09 -1.46228275e-09],[-1.38590031e-09 -1.00000000e+00  1.98470469e-08],[-1.46228277e-09 -1.98470474e-08 -1.00000000e+00],[1 1 1]
Bicycle/D00555.obj,Bicycle,34364,64544,64544,0,0.357124,0.654202,1.0,1.2472039962171384,[-0. -0. -0.],[ 1.00000000e+00 -4.67833214e-09  1.01369029e-09],[4.67833214e-09 1.00000000e+00 2.46696817e-09],[-1.01369030e-09 -2.46696868e-09  1.00000000e+00],[1 1 1]
Bicycle/D00558.obj,Bicycle,19417,37661,37661,0,0.26812,0.592284,1.0,1.1927651365864111,[-0. -0.  0.],[1.00000000e+00 6.11438817e-09 1.21789527e-08],[ 6.11438832e-09 -1.00000000e+00 -1.19936687e-08],[ 1.21789526e-08  1.19936691e-08 -1.00000000e+00],[1 1 1]
Bicycle/D00567.obj,Bicycle,436,916,916,0,0.290182,0.640667,1.0,1.222562799210331,[ 0.  0. -0.],[ 1.00000000e+00 -6.65646501e-08 -6.81937964e-09],[-6.65646513e-08 -1.00000000e+00 -1.84205031e-07],[-6.81936738e-09  1.84205031e-07 -1.00000000e+00],[1 1 1]
Bicycle/D00621.obj,Bicycle,2769,5049,5049,0,0.20659899999999998,0.68346,1.0,1.2287394835362782,[ 0.  0. -0.],[ 1.00000000e+00 -3.48232334e-08  5.08784032e-09],[-3.48232334e-08 -1.00000000e+00  2.03258061e-09],[-5.08784025e-09  2.03258109e-09  1.00000000e+00],[1 1 1]
Bicycle/D00708.obj,Bicycle,22495,44110,44110,0,0.31020800000000004,0.7445809999999999,1.0,1.2847684105802881,[ 0. -0.  0.],[-1.00000000e+00 -1.60948619e-08  2.99630001e-09],[-1.60948619e-08  1.00000000e+00  2.60934473e-09],[ 2.99630005e-09 -2.60934482e-09  1.00000000e+00],[1 1 1]
Bicycle/D00750.obj,Bicycle,3053,5484,5484,0,0.307761,0.8032619999999999,1.0,1.3190703824152068,[-0.  0. -0.],[ 1.00000000e+00 -3.11655126e-08  9.15030972e-09],[3.11655124e-08 1.00000000e+00 2.04973479e-08],[-9.15031036e-09 -2.04973472e-08  1.00000000e+00],[1 1 1]
Bicycle/D00838.obj,Bicycle,23397,45925,45925,0,0.30821699999999996,0.719342,1.0,1.269823071161097,[0. 0. 0.],[ 1.00000000e+00 -1.45552266e-08  2.58978672e-11],[-1.45552266e-08 -1.00000000e+00  7.74186953e-09],[-2.58977545e-11  7.74186953e-09  1.00000000e+00],[1 1 1]
Bicycle/D00847.obj,Bicycle,22672,44707,44707,0,0.397512,0.797366,1.0,1.3393312988577546,[-0. -0. -0.],[ 1.00000000e+00  9.22327615e-09 -8.91829542e-10],[ 9.22327615e-09 -1.00000000e+00 -4.35317734e-09],[ 8.91829582e-10 -4.35317765e-09  1.00000000e+00],[1 1 1]
Bicycle/D00904.obj,Bicycle,5354,10548,10548,0,0.207041,0.701991,1.0,1.2392164216802486,[ 0.  0. -0.],[1.00000000e+00 3.57817024e-08 5.35896408e-10],[ 3.57817024e-08 -1.00000000e+00 -8.83026621e-09],[-5.35896092e-10 -8.83026623e-09  1.00000000e+00],[1 1 1]
Bicycle/D00930.obj,Bicycle,29173,57224,57224,0,0.392752,0.793959,1.0,1.3358985841690978,[-0. -0. -0.],[ 1.00000000e+00  4.24923880e-09 -1.30759103e-09],[-4.24923879e-09  1.00000000e+00  2.43523544e-09],[ 1.30759104e-09 -2.43523566e-09  1.00000000e+00],[1 1 1]
Bicycle/D00931.obj,Bicycle,32603,64230,64230,0,0.319199,0.684711,1.0,1.2532825519897737,[ 0. -0.  0.],[ 1.00000000e+00  7.37626818e-09 -7.51118815e-09],[-7.37626824e-09  1.00000000e+00 -7.64810825e-09],[7.51118810e-09 7.64810819e-09 1.00000000e+00],[1 1 1]
Bicycle/D00974.obj,Bicycle,6045,12065,12065,0,0.23198400000000002,0.729738,1.0,1.25949756843751,[-0.  0. -0.],[ 1.00000000e+00  2.82914792e-08 -1.09018004e-08],[-2.82914794e-08  1.00000000e+00 -1.91757945e-08],[1.09017998e-08 1.91757946e-08 1.00000000e+00],[1 1 1]
Bicycle/m1472.obj,Bicycle,524,846,846,0,0.41073400000000004,0.7017599999999999,1.0,1.2888636531286,[-0.  0. -0.],[ 1.00000000e+00  5.08936170e-08 -8.20875661e-08],[-5.08936179e-08  1.00000000e+00 -1.01832069e-08],[8.20875656e-08 1.01832110e-08 1.00000000e+00],[1 1 1]
Bicycle/m1473.obj,Bicycle,2192,4448,4448,0,0.304593,0.5864940000000001,1.0,1.198645947594618,[0. 0. 0.],[ 1.00000000e+00 -1.38454113e-08  4.21595500e-08],[1.38454105e-08 1.00000000e+00 1.89921382e-08],[-4.21595502e-08 -1.89921379e-08  1.00000000e+00],[1 1 1]
Bicycle/m1475.obj,Bicycle,6049,12065,12065,0,0.231982,0.729692,1.0,1.2594705487576912,[-0.  0.  0.],[ 1.00000000e+00  1.11896205e-08 -3.06335278e-09],[ 1.11896205e-08 -1.00000000e+00  2.19199628e-09],[3.06335275e-09 2.19199627e-09 1.00000000e+00],[1 1 1]
Bicycle/m1476.obj,Bicycle,436,916,916,0,0.290182,0.640667,1.0,1.222562799210331,[ 0. -0. -0.],[-1.00000000e+00 -1.46758829e-07 -4.44202350e-08],[-1.46758828e-07  1.00000000e+00 -2.27418790e-08],[-4.44202383e-08  2.27418727e-08  1.00000000e+00],[1 1 1]
Bicycle/m1477.obj,Bicycle,22682,44727,44727,0,0.397512,0.797365,1.0,1.3393307035116457,[ 0.  0. -0.],[ 1.00000000e+00 -2.06276797e-08  2.98740513e-08],[ 2.06276803e-08  1.00000000e+00 -1.91031725e-08],[-2.98740509e-08  1.91031726e-08  1.00000000e+00],[1 1 1]
Bicycle/m1478.obj,Bicycle,2769,5049,5049,0,0.2066,0.683459,1.0,1.2287390954474429,[-0. -0. -0.],[ 1.00000000e+00  2.19720812e-08 -6.74961392e-08],[-2.19720853e-08  1.00000000e+00 -5.98745089e-08],[6.74961378e-08 5.98745103e-08 1.00000000e+00],[1 1 1]
Biplane/D00069.obj,Biplane,3242,6326,6326,0,0.20277,0.510644,1.0,1.1409964801155172,[-0.  0.  0.],[ 1.00000000e+00 -7.03972627e-08  2.77935230e-08],[ 7.03972627e-08  1.00000000e+00 -1.91648585e-10],[-2.77935230e-08  1.91650955e-10  1.00000000e+00],[1 1 1]
