name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z,bb_diagonal,barycenter,major_eigenvector,median_eigenvector,minor_eigenvector,mass_directions
Insect/D00734.obj,Insect,10000,19725,19725,0,0.387721,0.910003,0.936409,1.362092085407958,"[0.012, 0.008, 0.044]","[0.9999999999999993, 3.134912041313054e-08, 2.0364823937957878e-08]","[3.134912129751973e-08, -0.9999999999999987, -4.342729453369382e-08]","[2.036482257655035e-08, 4.3427295749472745e-08, -0.9999999999999989]","[1, 1, 1]"
Insect/D00668.obj,Insect,10000,19944,19944,0,0.555726,0.7007399999999999,0.962226,1.3136768285053977,"[0.0, 0.001, 0.018]","[0.9999999999999807, -1.9650883238258173e-07, -4.2778267239445817e-10]","[-1.9650883238159372e-07, -0.9999999999999807, 2.3094187849347197e-09]","[4.2778312621563953e-10, 2.3094187066869505e-09, 1.0]","[1, 1, 1]"
Insect/D00746.obj,Insect,10000,19824,19824,0,0.42249899999999996,0.8069299999999999,1.000623,1.3531030330429386,"[0.031, 0.009, 0.001]","[0.9999999999999998, -1.9057935469320614e-08, 4.514293065259831e-09]","[1.9057935316407904e-08, 0.9999999999999993, 3.3873010935394185e-08]","[-4.514293710809475e-09, -3.387301177784774e-08, 0.9999999999999993]","[1, 1, 1]"
Insect/m4.obj,Insect,10000,19524,19524,0,0.32484599999999997,0.559755,1.031372,1.21761191934253,"[-0.001, -0.0, -0.005]","[0.9999999999999998, -1.0117411022492794e-08, -2.0298861043026472e-08]","[-1.01174112685207e-08, -0.9999999999999998, -1.2120282055771982e-08]","[-2.0298860920400612e-08, 1.2120282581203286e-08, -0.9999999999999998]","[1, 1, 1]"
Insect/D00752.obj,Insect,10000,19944,19944,0,0.39934800000000004,0.894081,1.006324,1.4041181049473723,"[0.0, 0.014, 0.062]","[0.9999999999999996, 3.2661451444583406e-08, 6.557421792536326e-09]","[3.266145152516045e-08, -0.9999999999999993, -1.2287914641409684e-08]","[-6.5574213911952e-09, -1.22879144640184e-08, 1.0]","[1, 1, 1]"
Insect/m13.obj,Insect,9648,20099,20099,0,0.176331,0.570441,1.000027,1.1647100741261749,"[0.003, 0.026, 0.0]","[-0.9999999999999993, 3.370467186872256e-08, -1.6495480022872514e-08]","[3.3704671804802585e-08, 0.9999999999999993, 3.874998899823391e-09]","[-1.6495480153478076e-08, -3.874998164203701e-09, 0.9999999999999998]","[1, 1, 1]"
Insect/D00430.obj,Insect,10000,19789,19789,0,0.400505,0.949352,0.9924379999999999,1.430596609381205,"[0.037, 0.0, 0.119]","[0.9999999999999998, 1.1399215478318411e-08, 1.2160311097438342e-08]","[1.1399215653161635e-08, -0.9999999999999998, -1.437818693823632e-08]","[1.2160310933538282e-08, 1.4378186748469756e-08, -0.9999999999999998]","[1, 1, 1]"
Insect/D00814.obj,Insect,10000,19904,19904,0,0.200846,1.075494,1.0368,1.5073090923072148,"[-0.005, 0.02, 0.005]","[1.0, -1.1359677340515432e-08, -4.106235838601406e-09]","[-1.1359677645847012e-08, -0.9999999999999971, -7.43580305805861e-08]","[-4.106234993918159e-09, 7.435803012505148e-08, -0.9999999999999973]","[1, 1, 1]"
Insect/m12.obj,Insect,10000,19950,19950,0,0.374882,0.5787070000000001,1.000299,1.2149223823660507,"[0.006, 0.013, 0.0]","[0.9999999999999998, -2.3159152285306413e-08, -1.1012973235751092e-08]","[-2.315915245497136e-08, -0.9999999999999996, -1.5405917688047264e-08]","[-1.1012972878963122e-08, 1.5405917715081664e-08, -0.9999999999999998]","[1, 1, 1]"
Insect/D00753.obj,Insect,10000,19768,19768,0,0.537891,0.5255730000000001,0.9862029999999999,1.2402217799325248,"[-0.0, 0.0, 0.001]","[0.9999999999999993, 5.192339712151313e-09, 3.306774233607473e-08]","[5.192341434772671e-09, -0.9999999999999987, -5.2093711729247563e-08]","[3.306774206558615e-08, 5.20937117670557e-08, -0.999999999999998]","[1, 1, 1]"
Insect/m7.obj,Insect,10000,19961,19961,0,0.504561,0.5741769999999999,1.039795,1.2905172110727543,"[0.013, 0.0, 0.022]","[0.9999999999999911, -1.1393008804391136e-08, 1.3287232470310861e-07]","[1.1393010225419459e-08, 0.9999999999999998, -1.0694676990707751e-08]","[-1.3287232458125985e-07, 1.0694678821209251e-08, 0.9999999999999911]","[1, 1, 1]"
Insect/D00989.obj,Insect,10000,19962,19962,0,0.228752,0.693676,1.000717,1.2389303388685742,"[0.002, 0.001, 0.029]","[1.0, 8.25737745643641e-09, 2.915442164628317e-10]","[8.257377471985856e-09, -0.9999999999999984, -5.3334829416713e-08]","[2.915437760570057e-10, 5.3334829021168236e-08, -0.9999999999999987]","[1, 1, 1]"
Insect/D00786.obj,Insect,10000,19609,19609,0,0.390729,0.548766,0.972337,1.1829000447062297,"[-0.001, 0.001, 0.007]","[0.9999999999999887, -1.5029637518370024e-07, -1.4003863023885323e-08]","[-1.5029637470199303e-07, -0.999999999999988, 3.439815571992117e-08]","[1.4003868193803256e-08, 3.439815349589836e-08, 0.9999999999999993]","[1, 1, 1]"
Insect/m10.obj,Insect,10000,19904,19904,0,0.192382,0.918158,0.999974,1.3711210550363524,"[0.007, 0.017, 0.003]","[0.9999999999999991, -3.732056933379947e-08, 1.3075887353372282e-08]","[-3.7320573914136486e-08, -0.999999999999938, 3.5028898632735353e-07]","[-1.3075874280387075e-08, 3.502889861032421e-07, 0.9999999999999385]","[1, 1, 1]"
Insect/D00590.obj,Insect,10000,19996,19996,0,0.157794,0.661626,0.988089,1.1995698321619297,"[-0.003, 0.051, 0.001]","[0.9999999999999998, -8.170813264786959e-09, 1.4410243755966835e-08]","[8.170813377734534e-09, 1.0, -7.838005910976165e-09]","[-1.4410243691923949e-08, 7.838006032086376e-09, 0.9999999999999998]","[1, 1, 1]"
Insect/D00180.obj,Insect,10000,19414,19414,0,0.649416,1.000533,0.79228,1.4319619490562587,"[0.026, -0.002, 0.002]","[0.9999999999999178, 3.527141033708667e-08, 4.040782843047314e-07]","[3.527142680349186e-08, -0.9999999999999984, -4.0750546007835015e-08]","[4.040782828673909e-07, 4.075056051137676e-08, -0.9999999999999176]","[1, 1, 1]"
Insect/m11.obj,Insect,10000,19988,19988,0,0.074839,0.5300959999999999,1.012002,1.1448802090790984,"[-0.0, -0.007, 0.008]","[0.9999999999999998, 8.422263648617885e-09, -1.536993219642599e-08]","[-8.422264297506051e-09, 0.9999999999999991, -4.221802418040148e-08]","[1.5369931840854645e-08, 4.2218024532548185e-08, 0.9999999999999989]","[1, 1, 1]"
Insect/D00787.obj,Insect,10000,17771,17771,0,0.016107,0.263072,0.999247,1.0334219272117269,"[0.0, 0.008, 0.001]","[0.9999999999998268, 4.536437513176751e-07, 3.7496175514056615e-07]","[4.536437484750854e-07, -0.999999999999897, 7.58109706142635e-09]","[3.749617585796446e-07, -7.580927051118273e-09, -0.9999999999999296]","[1, 1, 1]"
Insect/m6.obj,Insect,10000,19636,19636,0,0.67655,0.68116,1.0105469999999999,1.3938809444529328,"[0.001, 0.002, 0.071]","[0.9999999999999627, 2.6731552195117977e-08, 2.7147824358153807e-07]","[2.673155459585464e-08, -0.9999999999999996, -8.8431886713883e-09]","[2.7147824334529994e-07, 8.843196312624128e-09, -0.9999999999999631]","[1, 1, 1]"
Insect/m2.obj,Insect,10000,19623,19623,0,0.44875999999999994,0.622854,1.107401,1.3474678540570086,"[0.001, -0.0, -0.003]","[0.9999999999999969, 1.4263222195846309e-08, 7.619015667943479e-08]","[1.4263221283707446e-08, -0.9999999999999998, 1.197187692885223e-08]","[7.619015685019379e-08, -1.1971875793379248e-08, -0.9999999999999971]","[1, 1, 1]"
Insect/D00973.obj,Insect,10000,19863,19863,0,0.407382,0.600574,1.0003920000000002,1.2358937563819958,"[-0.006, -0.0, 0.06]","[0.9999999999999998, 1.7418544176525844e-08, 1.3192275154584648e-08]","[1.741854429849056e-08, -0.9999999999999998, -9.245061710109706e-09]","[1.3192274993549315e-08, 9.245061740683433e-09, -0.9999999999999998]","[1, 1, 1]"
Insect/m15.obj,Insect,10000,19988,19988,0,0.079453,0.561337,1.074087,1.2145266116256983,"[-0.001, -0.004, -0.007]","[0.9999999999999998, 1.1828128783209605e-08, 1.0001363764266365e-08]","[1.182812847456385e-08, -0.9999999999999996, 3.086036599036101e-08]","[1.0001364129286743e-08, -3.086036550776778e-08, -0.9999999999999996]","[1, 1, 1]"
Insect/D00806.obj,Insect,10000,19960,19960,0,0.512027,0.985673,0.994414,1.4908326918383565,"[0.01, 0.003, 0.024]","[0.999999999999998, 2.5328058147080196e-08, 5.86989998939353e-08]","[2.5328056717887546e-08, -0.9999999999999993, 2.434782021487393e-08]","[5.869900051061816e-08, -2.4347819099898906e-08, -0.999999999999998]","[1, 1, 1]"
Insect/D00231.obj,Insect,10000,19946,19946,0,0.192005,0.6380170000000001,1.028016,1.2250504106239875,"[0.007, 0.022, 0.001]","[0.9999999999999996, -2.625068061685211e-08, -3.049983955220057e-09]","[-2.62506814489807e-08, -0.9999999999999625, -2.7283080644708734e-07]","[3.049976793225578e-09, -2.7283080828185573e-07, 0.9999999999999627]","[1, 1, 1]"
Insect/m14.obj,Insect,10000,19882,19882,0,0.933198,0.348604,0.742953,1.2427237891941234,"[0.001, 0.005, 0.03]","[0.9999999999998124, -6.123850470650815e-07, 5.196416935547553e-09]","[-6.123850472575766e-07, -0.9999999999998117, 3.704388476043526e-08]","[-5.1963942504255784e-09, 3.704388774478924e-08, 0.9999999999999993]","[1, 1, 1]"
Insect/m3.obj,Insect,10000,19940,19940,0,0.6049089999999999,1.011955,0.953589,1.5163442225388666,"[-0.005, 0.043, 0.003]","[0.9999999999999998, 1.650101353372256e-08, 1.397933028022921e-08]","[1.650101267461495e-08, -0.999999999999998, 6.145556130654484e-08]","[1.3979331294308233e-08, -6.145556115345783e-08, -0.999999999999998]","[1, 1, 1]"
Insect/m1.obj,Insect,10000,19640,19640,0,0.350781,0.42707,1.009797,1.1511412059647592,"[0.007, -0.001, 0.023]","[0.9999999999999996, -4.8359050345265094e-09, 2.8793446184655024e-08]","[4.835904992575178e-09, 1.0, 1.4569744299919307e-09]","[-2.8793446191700955e-08, -1.4569742743016994e-09, 0.9999999999999996]","[1, 1, 1]"
Insect/m16.obj,Insect,10000,19716,19716,0,0.239827,0.7300679999999999,1.011239,1.2700868433591461,"[0.0, -0.0, 0.001]","[-0.9999999999999978, 6.03761392343125e-08, 2.835671175002489e-08]","[6.0376138943989e-08, 0.9999999999999982, -1.0238263709831022e-08]","[2.835671236817164e-08, 1.0238261751171013e-08, 0.9999999999999996]","[1, 1, 1]"
Insect/m17.obj,Insect,10000,19884,19884,0,0.40845,0.625711,0.999997,1.2483347539942962,"[-0.0, -0.002, 0.001]","[0.9999999999999991, 1.6196370788566158e-08, -3.6015791033135544e-08]","[-1.619637256599379e-08, 0.9999999999999987, -4.935134304001627e-08]","[3.601579023382284e-08, 4.9351344030770186e-08, 0.9999999999999982]","[1, 1, 1]"
Insect/m0.obj,Insect,10000,19896,19896,0,0.48007,0.649947,1.11683,1.3784801618481857,"[-0.007, 0.0, 0.01]","[1.0, 6.206051919433483e-09, -1.2086659413631217e-08]","[-6.206052153926931e-09, 0.9999999999999998, -1.9401011686949825e-08]","[1.2086659293227503e-08, 1.940101128008237e-08, 0.9999999999999998]","[1, 1, 1]"
Insect/m26.obj,Insect,10000,19738,19738,0,0.373921,0.934463,1.040106,1.4473626027523303,"[0.007, 0.006, -0.006]","[0.9999999999999991, -4.0516949856288925e-08, 7.584146120535128e-09]","[4.0516950181804805e-08, 0.9999999999999982, -4.2920572794611726e-08]","[-7.58414438152442e-09, 4.2920573003955184e-08, 0.9999999999999991]","[1, 1, 1]"
Insect/D00160.obj,Insect,10000,19952,19952,0,0.306166,0.828598,1.0188389999999998,1.3484602971837916,"[0.006, 0.033, -0.0]","[1.0, 1.0719853439395938e-08, 5.855525794635528e-09]","[1.0719853733835784e-08, -0.9999999999999987, -5.028410273487594e-08]","[5.855525255597302e-09, 5.0284102778547106e-08, -0.9999999999999987]","[1, 1, 1]"
Insect/m19.obj,Insect,10000,18065,18065,0,0.35444,0.6524909999999999,0.999967,1.2455144398079052,"[0.004, -0.004, -0.0]","[1.0, -9.419687725439158e-09, -3.8428524922800686e-11]","[-9.419687725713168e-09, -1.0, -7.130413008835024e-09]","[3.8428457756536775e-11, -7.130413013663427e-09, 1.0]","[1, 1, 1]"
Insect/m25.obj,Insect,10000,19995,19995,0,0.572869,0.834131,0.9986440000000001,1.421704348680836,"[0.019, 0.0, -0.017]","[-0.9999999999999998, 1.5461337726997748e-08, -6.321035328649753e-09]","[1.5461337115535572e-08, 0.9999999999999951, 9.673448438258974e-08]","[-6.321036824294253e-09, -9.673448465887259e-08, 0.9999999999999953]","[1, 1, 1]"
Insect/m24.obj,Insect,10000,19958,19958,0,0.448938,0.8725449999999999,0.999942,1.4009868337115092,"[-0.002, 0.021, 0.021]","[0.9999999999999998, 1.756906410168407e-08, -8.556953872257557e-09]","[-1.75690637060558e-08, 0.9999999999999987, 4.6234709787396686e-08]","[8.55695468455817e-09, -4.6234709178221264e-08, 0.9999999999999989]","[1, 1, 1]"
Insect/m18.obj,Insect,10000,19824,19824,0,0.420135,0.8092889999999999,1.001816,1.3546576695246662,"[0.025, 0.014, 0.0]","[0.9999999999999998, -1.908851245046442e-08, 1.2794774740013941e-08]","[1.9088512519008834e-08, 0.9999999999999998, -5.3572188309956444e-09]","[-1.2794774637752597e-08, 5.357218865781093e-09, 1.0]","[1, 1, 1]"
Insect/m20.obj,Insect,10000,19717,19717,0,0.42273700000000003,0.9850509999999999,1.009944,1.4727589507132521,"[0.013, 0.005, 0.048]","[0.9999999999999996, 2.6586524079907635e-08, -5.078105444825818e-09]","[-2.658652447257614e-08, 0.9999999999999967, -7.732580632847984e-08]","[5.078103389001372e-09, 7.732580552852366e-08, 0.9999999999999969]","[1, 1, 1]"
Insect/D00615.obj,Insect,10000,19142,19142,0,0.619658,0.9995080000000001,0.819437,1.4333419954766553,"[0.024, -0.001, 0.029]","[0.9999999999999916, 2.6346090169983497e-08, -1.2774377897262143e-07]","[-2.6346085031019042e-08, 0.9999999999999989, 4.022868932974615e-08]","[1.2774378003248692e-07, -4.0228686637381574e-08, 0.9999999999999911]","[1, 1, 1]"
Insect/m21.obj,Insect,10000,19894,19894,0,0.619971,0.854277,0.999805,1.4538786990650219,"[0.004, 0.046, 0.0]","[1.0, 6.924907338601725e-09, 4.583889845687385e-09]","[6.9249066897810115e-09, -0.99999999999999, 1.4154367889053472e-07]","[4.583890825864197e-09, -1.415436813849103e-07, -0.99999999999999]","[1, 1, 1]"
Insect/D00774.obj,Insect,10000,19884,19884,0,0.418481,0.623602,1.000138,1.250712525246709,"[0.003, -0.004, 0.0]","[0.9999999999999976, 7.130450586063914e-08, -4.248578885123556e-09]","[7.130450578255583e-08, -0.9999999999999973, -1.837869193015019e-08]","[4.2485801956071e-09, -1.8378691839205327e-08, 0.9999999999999998]","[1, 1, 1]"
Insect/m8.obj,Insect,10000,19561,19561,0,0.477287,0.8805540000000001,0.966717,1.3920201095436804,"[0.001, 0.021, -0.01]","[0.9999999999999991, 3.801001360779373e-08, 1.7790527811673112e-08]","[3.801001412037243e-08, -0.9999999999999989, -2.8811885627311185e-08]","[1.7790526716532948e-08, 2.8811886133623468e-08, -0.9999999999999993]","[1, 1, 1]"
Insect/m23.obj,Insect,10000,19952,19952,0,0.39129,0.473675,0.980395,1.1570005297103367,"[0.011, -0.0, 0.043]","[0.9999999999999998, -9.622108274126998e-09, 1.3133348778839568e-08]","[9.622108162418064e-09, 1.0, 8.505738786194499e-09]","[-1.3133348860682651e-08, -8.505739272567119e-09, 0.9999999999999998]","[1, 1, 1]"
Insect/D00399.obj,Insect,10000,19584,19584,0,0.188927,1.000304,0.881601,1.346670645312357,"[-0.002, 0.001, -0.0]","[0.9999999999999998, 1.5990117876755784e-08, 1.1804979937612491e-09]","[1.59901179013662e-08, -0.9999999999999996, -2.084749713850395e-08]","[-1.180497660407311e-09, -2.0847497122405232e-08, 0.9999999999999998]","[1, 1, 1]"
Insect/m22.obj,Insect,10000,19954,19954,0,0.52746,0.6994020000000001,0.999954,1.329392797979589,"[0.01, 0.073, 0.001]","[0.9999999999999984, -5.163514350884648e-08, -1.645042571444396e-08]","[-5.163514398570651e-08, -0.9999999999999982, -2.898770307685136e-08]","[1.645042421765972e-08, -2.898770455077473e-08, 0.9999999999999993]","[1, 1, 1]"
Insect/D00788.obj,Insect,10000,19245,19245,0,0.48319199999999995,0.795812,0.993072,1.3612432719363574,"[0.016, 0.002, 0.064]","[0.9999999999999909, 3.600379906645108e-08, 1.2979108377312526e-07]","[3.6003795995394626e-08, -0.9999999999999991, 2.3661537169574578e-08]","[1.2979108462503007e-07, -2.3661532674636596e-08, -0.9999999999999913]","[1, 1, 1]"
Insect/m9.obj,Insect,10000,19555,19555,0,0.6511669999999999,0.901788,0.834821,1.3907430247439676,"[0.02, 0.009, 0.012]","[0.9999999999990363, 1.8067650872167016e-08, -1.388244591477228e-06]","[-1.8067686580799238e-08, 0.9999999999999996, -2.572214275974784e-08]","[1.3882445910109826e-06, 2.5722167915320635e-08, 0.9999999999990361]","[1, 1, 1]"
Insect/D00102.obj,Insect,10000,19399,19399,0,0.624576,1.006628,0.7956430000000001,1.4270399061024888,"[0.024, -0.001, 0.004]","[0.9999999999999603, -2.8186492096993655e-07, 3.6091934160395936e-09]","[-2.8186492097001924e-07, -0.9999999999999603, 2.2898479536949622e-11]","[-3.60919340958519e-09, 2.2899428300034967e-11, 1.0]","[1, 1, 1]"
Insect/D00117.obj,Insect,10000,19537,19537,0,0.5287620000000001,0.795571,0.982394,1.3702629090510332,"[-0.007, -0.001, 0.034]","[0.999999999999996, 9.005815708148418e-08, 7.92520242831068e-09]","[9.005815731078757e-08, -0.9999999999999956, -2.893344264323222e-08]","[-7.925199822618121e-09, -2.8933443418045293e-08, 0.9999999999999996]","[1, 1, 1]"
Insect/D00895.obj,Insect,10000,19266,19266,0,0.45654700000000004,1.064262,0.608938,1.3083937693588272,"[0.003, 0.0, -0.001]","[0.9999999999999998, 2.0283777992467713e-08, 1.3832664531413058e-08]","[2.0283778226242752e-08, -0.9999999999999996, -1.6900221813222244e-08]","[1.3832664188612667e-08, 1.6900222136754777e-08, -0.9999999999999998]","[1, 1, 1]"
Insect/D00315.obj,Insect,10000,19944,19944,0,0.330233,0.586029,0.999846,1.205062590426738,"[-0.0, 0.0, 0.028]","[0.9999999999999964, -8.296282397875865e-08, -6.985949694171579e-09]","[-8.296282384674431e-08, -0.9999999999999964, 1.8897116939266753e-08]","[6.985951261929752e-09, 1.8897116537931687e-08, 0.9999999999999998]","[1, 1, 1]"
Insect/D00713.obj,Insect,9964,20099,20099,0,0.47448599999999996,1.003558,0.7883530000000001,1.3615307841429807,"[0.012, 0.049, 0.003]","[0.9999999999999998, -1.7963861365287098e-08, 1.2388857838438716e-09]","[1.796386118212815e-08, 0.9999999999999889, 1.4784151661105245e-07]","[-1.2388884396483657e-09, -1.4784151635447656e-07, 0.9999999999999891]","[1, 1, 1]"
Insect/D00855.obj,Insect,10000,19956,19956,0,0.283652,0.783927,0.993443,1.296892051283375,"[-0.001, -0.0, 0.051]","[0.9999999999999976, -7.10147517893172e-08, 4.4966174456103015e-09]","[-7.101475176863715e-08, -0.9999999999999976, -4.599018313112806e-09]","[-4.496617772208427e-09, -4.599017911804227e-09, 1.0]","[1, 1, 1]"
Insect/D00672.obj,Insect,10000,18060,18060,0,0.35977899999999996,0.660462,1.016115,1.2641758878850682,"[-0.003, 0.005, -0.0]","[1.0, -4.433755668805885e-09, -4.006104133609434e-10]","[-4.433755681353799e-09, -0.9999999999999996, -3.132199803722641e-08]","[4.0061027448685655e-10, -3.132199827358598e-08, 0.9999999999999996]","[1, 1, 1]"
Insect/D00510.obj,Insect,10000,19892,19892,0,0.360491,0.871668,0.976059,1.3573687910019148,"[0.002, 0.0, 0.027]","[0.9999999999999998, -2.1806112566839705e-08, 1.2171806249801281e-08]","[2.1806112993704027e-08, 0.9999999999999991, -3.506992514804196e-08]","[-1.2171805485062537e-08, 3.506992549522482e-08, 0.9999999999999993]","[1, 1, 1]"
Insect/D00662.obj,Insect,10000,17973,17973,0,0.498081,0.8405480000000001,0.8558399999999999,1.2988717136287942,"[0.003, -0.002, 0.016]","[0.9999999999999993, 2.7849371183346164e-08, 2.1391881422743783e-08]","[2.784937189392642e-08, -0.9999999999999991, -3.321728565247301e-08]","[2.1391880497663242e-08, 3.321728643641833e-08, -0.9999999999999991]","[1, 1, 1]"
Insect/D00884.obj,Insect,10000,17952,17952,0,0.5208349999999999,0.878509,0.893208,1.3567857942836812,"[0.003, -0.002, 0.017]","[0.9999999999999989, -4.487696426584729e-08, 9.304951259839025e-09]","[-4.487696417177972e-08, -0.9999999999999989, -1.0109410275949417e-08]","[-9.304951713518652e-09, -1.0109409684174393e-08, 1.0]","[1, 1, 1]"
Bookset/D01038.obj,Bookset,9515,20086,20086,0,0.258612,0.386849,1.021479,1.1224756847192727,"[-0.011, 0.008, -0.01]","[1.0, -9.564099322739675e-09, 5.71320271776563e-09]","[9.564099325773853e-09, 1.0, -5.310983716828481e-10]","[-5.713202712686154e-09, 5.310985322732521e-10, 1.0]","[1, 1, 1]"
Bookset/D01199.obj,Bookset,9890,20099,20099,0,0.7827120000000001,0.844247,1.080343,1.5787754968968832,"[0.008, 0.043, -0.011]","[0.9999999999999987, 5.2168969799818036e-08, 5.6415866761965725e-09]","[5.216896963195411e-08, -0.9999999999999982, 2.9754729129905337e-08]","[-5.641588228470111e-09, 2.9754728374615336e-08, 0.9999999999999996]","[1, 1, 1]"
Bookset/D01013.obj,Bookset,10000,17398,17398,0,0.64591,0.7563070000000001,1.090884,1.4762208194592705,"[-0.028, 0.004, -0.002]","[0.9999999999999996, -4.162547638019425e-09, 2.8098394249233057e-08]","[4.162547986366142e-09, 1.0, -1.2397392559439236e-08]","[-2.8098394197623865e-08, 1.2397393216955189e-08, 0.9999999999999996]","[1, 1, 1]"
Bookset/D01065.obj,Bookset,10000,17375,17375,0,0.79484,0.818665,1.055358,1.5542726646213012,"[0.017, 0.019, -0.009]","[0.9999999999976938, 3.1145952373010504e-08, -2.147431850270875e-06]","[-3.114600295316301e-08, 0.9999999999999993, -2.3554017776878677e-08]","[2.1474318495389245e-06, 2.355408489578349e-08, 0.9999999999976941]","[1, 1, 1]"
Bookset/D01110.obj,Bookset,10000,20030,20030,0,0.944702,1.223331,1.432916,2.1076643156397084,"[0.1, -0.002, 0.009]","[0.9999999999999989, -4.870218376274668e-08, 5.4215899088290145e-09]","[-4.8702183764728374e-08, -0.9999999999999989, 3.655149276276735e-10]","[-5.421589891027631e-09, 3.6551535895579393e-10, 1.0]","[1, 1, 1]"
Bookset/D01135.obj,Bookset,9937,20100,20100,0,0.30244899999999997,0.494135,0.972587,1.132064604338021,"[0.022, 0.006, 0.001]","[0.9999999999999971, -7.563740627630304e-08, -2.0873915106875208e-09]","[-7.56374062583038e-08, -0.9999999999999971, 8.622829687172104e-09]","[2.087392162895987e-09, 8.622829547401458e-09, 1.0]","[1, 1, 1]"
Bookset/D01109.obj,Bookset,10000,19777,19777,0,0.955585,1.1600730000000001,1.131607,1.8813416648772228,"[0.047, 0.018, 0.03]","[0.9999999999999993, -3.760831691714339e-08, 1.0334449259692456e-08]","[-3.760831730343378e-08, -0.9999999999999987, 3.7378905004051385e-08]","[-1.0334447853934734e-08, 3.7378905015034695e-08, 0.9999999999999993]","[1, 1, 1]"
